,index,Latitude,LatitudeDir,Longitude,LongitudeDir,Altitude,Category
3558,6924,,,,,,
3559,6925,,,,,,
3560,6926,,,,,,
3561,6927,,,,,,
3562,6928,,,,,,
3563,6929,,,,,,
3564,6930,,,,,,
3565,6931,,,,,,
3566,6932,,,,,,
3567,6933,,,,,,
3568,6934,,,,,,
3569,6935,,,,,,
3570,6936,,,,,,
3571,6937,,,,,,
3572,6938,,,,,,
3573,6939,,,,,,
3574,6940,,,,,,
3575,6941,,,,,,
3576,6942,,,,,,
3577,6943,,,,,,
3578,6944,,,,,,
3579,6945,,,,,,
3580,6946,,,,,,
3581,6947,,,,,,
3582,6948,,,,,,
3583,6949,,,,,,
3584,6950,,,,,,
3585,6951,,,,,,
3586,6952,,,,,,
3587,6953,,,,,,
3588,6954,,,,,,
3589,6955,,,,,,
3590,6956,,,,,,
3591,6957,,,,,,
3592,6958,,,,,,
3593,6959,,,,,,
3594,6960,,,,,,
3595,6961,,,,,,
3596,6962,,,,,,
3597,6963,,,,,,
3598,6964,,,,,,
3599,6965,,,,,,
3600,6966,,,,,,
3601,6967,,,,,,
3602,6968,,,,,,
3603,6969,,,,,,
3604,6970,,,,,,
3605,6971,,,,,,
3606,6972,,,,,,
3607,6973,,,,,,
3608,6974,,,,,,
3609,6975,,,,,,
3610,6976,,,,,,
3611,6977,,,,,,
3612,6978,,,,,,
3613,6979,,,,,,
3614,6980,,,,,,
3615,6981,,,,,,
3616,6982,,,,,,
3617,6983,,,,,,
3618,6984,,,,,,
3619,6985,,,,,,
3620,6986,,,,,,
3621,6987,,,,,,
3622,6988,,,,,,
3623,6989,,,,,,
3624,6990,,,,,,
3625,6991,,,,,,
3626,6992,,,,,,
3627,6993,,,,,,
3628,6994,,,,,,
3629,6995,,,,,,
3630,6996,,,,,,
3631,6997,,,,,,
3632,6998,,,,,,
3633,6999,,,,,,
3634,7000,,,,,,
3635,7001,,,,,,
3636,7002,,,,,,
3637,7003,,,,,,
3638,7004,,,,,,
3639,7005,,,,,,
3640,7006,,,,,,
3641,7007,,,,,,
3642,7008,,,,,,
3643,7009,,,,,,
3644,7010,,,,,,
3645,7011,,,,,,
3646,7012,,,,,,
3647,7013,,,,,,
3648,7014,,,,,,
3649,7015,,,,,,
3650,7016,,,,,,
3651,7017,,,,,,
3652,7018,,,,,,
3653,7019,,,,,,
3654,7020,,,,,,
3655,7021,,,,,,
3656,7022,,,,,,
3657,7023,,,,,,
3658,7024,,,,,,
3659,7025,,,,,,
3660,7026,,,,,,
3661,7027,,,,,,
3662,7028,,,,,,
3663,7029,,,,,,
3664,7030,,,,,,
3665,7031,,,,,,
3666,7032,,,,,,
3667,7033,,,,,,
3668,7034,,,,,,
3669,7035,,,,,,
3670,7036,,,,,,
3671,7037,,,,,,
3672,7038,,,,,,
3673,7039,,,,,,
3674,7040,,,,,,
3675,7041,,,,,,
3676,7042,,,,,,
3677,7043,,,,,,
3678,7044,,,,,,
3679,7045,,,,,,
3680,7046,,,,,,
3681,7047,,,,,,
3682,7048,,,,,,
3683,7049,,,,,,
3684,7050,,,,,,
3685,7051,,,,,,
3686,7052,,,,,,
3687,7053,,,,,,
3688,7054,,,,,,
3689,7055,,,,,,
3690,7056,,,,,,
3691,7057,,,,,,
3692,7058,,,,,,
3693,7059,,,,,,
3694,7060,,,,,,
3695,7061,,,,,,
3696,7062,,,,,,
3697,7063,,,,,,
3698,7064,,,,,,
3699,7065,,,,,,
3700,7066,,,,,,
3701,7067,,,,,,
3702,7068,,,,,,
3703,7069,,,,,,
3704,7070,,,,,,
3705,7071,,,,,,
3706,7072,,,,,,
3707,7073,,,,,,
3708,7074,,,,,,
3709,7075,,,,,,
3710,7076,,,,,,
3711,7077,,,,,,
3712,7078,,,,,,
3713,7079,,,,,,
3714,7080,,,,,,
3715,7081,,,,,,
3716,7082,,,,,,
3717,7083,,,,,,
3718,7084,,,,,,
3719,7085,,,,,,
3720,7086,,,,,,
3721,7087,,,,,,
3722,7088,,,,,,
3723,7089,,,,,,
3724,7090,,,,,,
3725,7091,,,,,,
3726,7092,,,,,,
3727,7093,,,,,,
3728,7094,,,,,,
3729,7095,,,,,,
3730,7096,,,,,,
3731,7097,,,,,,
3732,7098,,,,,,
3733,7099,,,,,,
3734,7100,,,,,,
3735,7101,,,,,,
3736,7102,,,,,,
3737,7103,,,,,,
3738,7104,,,,,,
3739,7105,,,,,,
3740,7106,,,,,,
3741,7107,,,,,,
3742,7108,,,,,,
3743,7109,,,,,,
3744,7110,,,,,,
3745,7111,,,,,,
3746,7112,,,,,,
3747,7113,,,,,,
3748,7114,,,,,,
3749,7115,,,,,,
3750,7116,,,,,,
3751,7117,,,,,,
3752,7118,,,,,,
3753,7119,,,,,,
3754,7120,,,,,,
3755,7121,,,,,,
3756,7122,,,,,,
3757,7123,,,,,,
3758,7124,,,,,,
3759,7125,,,,,,
3760,7126,,,,,,
3761,7127,,,,,,
3762,7128,,,,,,
3763,7129,,,,,,
3764,7130,,,,,,
3765,7131,,,,,,
3766,7132,,,,,,
3767,7133,,,,,,
3768,7134,,,,,,
3769,7135,,,,,,
3770,7136,,,,,,
3771,7137,,,,,,
3772,7138,,,,,,
3773,7139,,,,,,
3774,7140,,,,,,
3775,7141,,,,,,
3776,7142,,,,,,
3777,7143,,,,,,
3778,7144,,,,,,
3779,7145,,,,,,
3780,7146,,,,,,
3781,7147,,,,,,
3782,7148,,,,,,
3783,7149,,,,,,
3784,7150,,,,,,
3785,7151,,,,,,
3786,7152,,,,,,
3787,7153,,,,,,
3788,7154,,,,,,
3789,7155,,,,,,
3790,7156,,,,,,
3791,7157,,,,,,
3792,7158,,,,,,
3793,7159,,,,,,
3794,7160,,,,,,
3795,7161,,,,,,
3796,7162,,,,,,
3797,7163,,,,,,
3798,7164,,,,,,
3799,7165,,,,,,
3800,7166,,,,,,
3801,7167,,,,,,
3802,7168,,,,,,
3803,7169,,,,,,
3804,7170,,,,,,
3805,7171,,,,,,
3806,7172,,,,,,
3807,7173,,,,,,
3808,7174,,,,,,
3809,7175,,,,,,
3810,7176,,,,,,
3811,7177,,,,,,
3812,7178,,,,,,
3813,7179,,,,,,
3814,7180,,,,,,
3815,7181,,,,,,
3816,7182,,,,,,
3817,7183,,,,,,
3818,7184,,,,,,
3819,7185,,,,,,
3820,7186,,,,,,
3821,7187,,,,,,
3822,7188,,,,,,
3823,7189,,,,,,
3824,7190,,,,,,
3825,7191,,,,,,
3826,7192,,,,,,
3827,7193,,,,,,
3828,7194,,,,,,
3829,7195,,,,,,
3830,7196,,,,,,
3831,7197,,,,,,
3832,7198,,,,,,
3833,7199,,,,,,
3834,7200,,,,,,
3835,7201,,,,,,
3836,7202,,,,,,
3837,7203,,,,,,
3838,7204,,,,,,
3839,7205,,,,,,
3840,7206,,,,,,
3841,7207,,,,,,
3842,7208,,,,,,
3843,7209,,,,,,
3844,7210,,,,,,
3845,7211,,,,,,
3846,7212,,,,,,
3847,7213,,,,,,
3848,7214,,,,,,
3849,7215,,,,,,
3850,7216,,,,,,
3851,7217,,,,,,
3852,7218,,,,,,
3853,7219,,,,,,
3854,7220,,,,,,
3855,7221,,,,,,
3856,7222,,,,,,
3857,7223,,,,,,
3858,7224,,,,,,
3859,7225,,,,,,
3860,7226,,,,,,
3861,7227,,,,,,
3862,7228,,,,,,
3863,7229,,,,,,
3864,7230,,,,,,
3865,7231,,,,,,
3866,7232,,,,,,
3867,7233,,,,,,
3868,7234,,,,,,
3869,7235,,,,,,
3870,7236,,,,,,
3871,7237,,,,,,
3872,7238,,,,,,
3873,7239,,,,,,
3874,7240,,,,,,
3875,7241,,,,,,
3876,7242,,,,,,
3877,7243,,,,,,
3878,7244,,,,,,
3879,7245,,,,,,
3880,7246,,,,,,
3881,7247,,,,,,
3882,7248,,,,,,
3883,7249,,,,,,
3884,7250,,,,,,
3885,7251,,,,,,
3886,7252,,,,,,
3887,7253,,,,,,
3888,7254,,,,,,
3889,7255,,,,,,
3890,7256,,,,,,
3891,7257,,,,,,
3892,7258,,,,,,
3893,7259,,,,,,
3894,7260,,,,,,
3895,7261,,,,,,
3896,7262,,,,,,
3897,7263,,,,,,
3898,7264,,,,,,
3899,7265,,,,,,
3900,7266,,,,,,
3901,7267,,,,,,
3902,7268,,,,,,
3903,7269,,,,,,
3904,7270,,,,,,
3905,7271,,,,,,
3906,7272,,,,,,
3907,7273,,,,,,
3908,7274,,,,,,
3909,7275,,,,,,
3910,7276,,,,,,
3911,7277,,,,,,
3912,7278,,,,,,
3913,7279,,,,,,
3914,7280,,,,,,
3915,7281,,,,,,
3916,7282,,,,,,
3917,7283,,,,,,
3918,7284,,,,,,
3919,7285,,,,,,
3920,7286,,,,,,
3921,7287,,,,,,
3922,7288,,,,,,
3923,7289,,,,,,
3924,7290,,,,,,
3925,7291,,,,,,
3926,7292,,,,,,
3927,7293,,,,,,
3928,7294,,,,,,
3929,7295,,,,,,
3930,7296,,,,,,
3931,7297,,,,,,
3932,7298,,,,,,
3933,7299,,,,,,
3934,7300,,,,,,
3935,7301,,,,,,
3936,7302,,,,,,
3937,7303,,,,,,
3938,7304,,,,,,
3939,7305,,,,,,
3940,7306,,,,,,
3941,7307,,,,,,
3942,7308,,,,,,
3943,7309,,,,,,
3944,7310,,,,,,
3945,7311,,,,,,
3946,7312,,,,,,
3947,7313,,,,,,
3948,7314,,,,,,
3949,7315,,,,,,
3950,7316,,,,,,
3951,7317,,,,,,
3952,7318,,,,,,
3953,7319,,,,,,
3954,7320,,,,,,
3955,7321,,,,,,
3956,7322,,,,,,
3957,7323,,,,,,
3958,7324,,,,,,
3959,7325,,,,,,
3960,7326,,,,,,
3961,7327,,,,,,
3962,7328,,,,,,
3963,7329,,,,,,
3964,7330,,,,,,
3965,7331,,,,,,
3966,7332,,,,,,
3967,7333,,,,,,
3968,7334,,,,,,
3969,7335,,,,,,
3970,7336,,,,,,
3971,7337,,,,,,
3972,7338,,,,,,
3973,7339,,,,,,
3974,7340,,,,,,
3975,7341,,,,,,
3976,7342,,,,,,
3977,7343,,,,,,
3978,7344,,,,,,
3979,7345,,,,,,
3980,7346,,,,,,
3981,7347,,,,,,
3982,7348,,,,,,
3983,7349,,,,,,
3984,7350,,,,,,
3985,7351,,,,,,
3986,7352,,,,,,
3987,7353,,,,,,
3988,7354,,,,,,
3989,7355,,,,,,
3990,7356,,,,,,
3991,7357,,,,,,
3992,7358,,,,,,
3993,7359,,,,,,
3994,7360,,,,,,
3995,7361,,,,,,
3996,7362,,,,,,
3997,7363,,,,,,
3998,7364,,,,,,
3999,7365,,,,,,
4000,7366,,,,,,
4001,7367,,,,,,
4002,7368,,,,,,
4003,7369,,,,,,
4004,7370,,,,,,
4005,7371,,,,,,
4006,7372,,,,,,
4007,7373,,,,,,
4008,7374,,,,,,
4009,7375,,,,,,
4010,7376,,,,,,
4011,7377,,,,,,
4012,7378,,,,,,
4013,7379,,,,,,
4014,7380,,,,,,
4015,7381,,,,,,
4016,7382,,,,,,
4017,7383,,,,,,
4018,7384,,,,,,
4019,7385,,,,,,
4020,7386,,,,,,
4021,7387,,,,,,
4022,7388,,,,,,
4023,7389,,,,,,
4024,7390,,,,,,
4025,7391,,,,,,
4026,7392,,,,,,
4027,7393,,,,,,
4028,7394,,,,,,
4029,7395,,,,,,
4030,7396,,,,,,
4031,7397,,,,,,
4032,7398,,,,,,
4033,7399,,,,,,
4034,7400,,,,,,
4035,7401,,,,,,
4036,7402,,,,,,
4037,7403,,,,,,
4038,7404,,,,,,
4039,7405,,,,,,
4040,7406,,,,,,
4041,7407,,,,,,
4042,7408,,,,,,
4043,7409,,,,,,
4044,7410,,,,,,
4045,7411,,,,,,
4046,7412,,,,,,
4047,7413,,,,,,
4048,7414,,,,,,
4049,7415,,,,,,
4050,7416,,,,,,
4051,7417,,,,,,
4052,7418,,,,,,
4053,7419,,,,,,
4054,7420,,,,,,
4055,7421,,,,,,
4056,7422,,,,,,
4057,7423,,,,,,
4058,7424,,,,,,
4059,7425,,,,,,
4060,7426,,,,,,
4061,7427,,,,,,
4062,7428,,,,,,
4063,7429,,,,,,
4064,7430,,,,,,
4065,7431,,,,,,
4066,7432,,,,,,
4067,7433,,,,,,
4068,7434,,,,,,
4069,7435,,,,,,
4070,7436,,,,,,
4071,7437,,,,,,
4072,7438,,,,,,
4073,7439,,,,,,
4074,7440,,,,,,
4075,7441,,,,,,
4076,7442,,,,,,
4077,7443,,,,,,
4078,7444,,,,,,
4079,7445,,,,,,
4080,7446,,,,,,
4081,7447,,,,,,
4082,7448,,,,,,
4083,7449,,,,,,
4084,7450,,,,,,
4085,7451,,,,,,
4086,7452,,,,,,
4087,7453,,,,,,
4088,7454,,,,,,
4089,7455,,,,,,
4090,7456,,,,,,
4091,7457,,,,,,
4092,7458,,,,,,
4093,7459,,,,,,
4094,7460,,,,,,
4095,7461,,,,,,
4096,7462,,,,,,
4097,7463,,,,,,
4098,7464,,,,,,
4099,7465,,,,,,
4100,7466,,,,,,
4101,7467,,,,,,
4102,7468,,,,,,
4103,7469,,,,,,
4104,7470,,,,,,
4105,7471,,,,,,
4106,7472,,,,,,
4107,7473,,,,,,
4108,7474,,,,,,
4109,7475,,,,,,
4110,7476,,,,,,
4111,7477,,,,,,
4112,7478,,,,,,
4113,7479,,,,,,
4114,7480,,,,,,
4115,7481,,,,,,
4116,7482,,,,,,
4117,7483,,,,,,
4118,7484,,,,,,
4119,7485,,,,,,
4120,7486,,,,,,
4121,7487,,,,,,
4122,7488,,,,,,
4123,7489,,,,,,
4124,7490,,,,,,
4125,7491,,,,,,
4126,7492,,,,,,
4127,7493,,,,,,
4128,7494,,,,,,
4129,7495,,,,,,
4130,7496,,,,,,
4131,7497,,,,,,
4132,7498,,,,,,
4133,7499,,,,,,
4134,7500,,,,,,
4135,7501,,,,,,
4136,7502,,,,,,
4137,7503,,,,,,
4138,7504,,,,,,
4139,7505,,,,,,
4140,7506,,,,,,
4141,7507,,,,,,
4142,7508,,,,,,
4143,7509,,,,,,
4144,7510,,,,,,
4145,7511,,,,,,
4146,7512,,,,,,
4147,7513,,,,,,
4148,7514,,,,,,
4149,7515,,,,,,
4150,7516,,,,,,
4151,7517,,,,,,
4152,7518,,,,,,
4153,7519,,,,,,
4154,7520,,,,,,
4155,7521,,,,,,
4156,7522,,,,,,
4157,7523,,,,,,
4158,7524,,,,,,
4159,7525,,,,,,
4160,7526,,,,,,
4161,7527,,,,,,
4162,7528,,,,,,
4163,7529,,,,,,
4164,7530,,,,,,
4165,7531,,,,,,
4166,7532,,,,,,
4167,7533,,,,,,
4168,7534,,,,,,
4169,7535,,,,,,
4170,7536,,,,,,
4171,7537,,,,,,
4172,7538,,,,,,
4173,7539,,,,,,
4174,7540,,,,,,
4175,7541,,,,,,
4176,7542,,,,,,
4177,7543,,,,,,
4178,7544,,,,,,
4179,7545,,,,,,
4180,7546,,,,,,
4181,7547,,,,,,
4182,7548,,,,,,
4183,7549,,,,,,
4184,7550,,,,,,
4185,7551,,,,,,
4186,7552,,,,,,
4187,7553,,,,,,
4188,7554,,,,,,
4189,7555,,,,,,
4190,7556,,,,,,
4191,7557,,,,,,
4192,7558,,,,,,
4193,7559,,,,,,
4194,7560,,,,,,
4195,7561,,,,,,
4196,7562,,,,,,
4197,7563,,,,,,
4198,7564,,,,,,
4199,7565,,,,,,
4200,7566,,,,,,
4201,7567,,,,,,
4202,7568,,,,,,
4203,7569,,,,,,
4204,7570,,,,,,
4205,7571,,,,,,
4206,7572,,,,,,
4207,7573,,,,,,
4208,7574,,,,,,
4209,7575,,,,,,
4210,7576,,,,,,
4211,7577,,,,,,
4212,7578,,,,,,
4213,7579,,,,,,
4214,7580,,,,,,
4215,7581,,,,,,
4216,7582,,,,,,
4217,7583,,,,,,
4218,7584,,,,,,
4219,7585,,,,,,
4220,7586,,,,,,
4221,7587,,,,,,
4222,7588,,,,,,
4223,7589,,,,,,
4224,7590,,,,,,
4225,7591,,,,,,
4226,7592,,,,,,
4227,7593,,,,,,
4228,7594,,,,,,
4229,7595,,,,,,
4230,7596,,,,,,
4231,7597,,,,,,
4232,7598,,,,,,
4233,7599,,,,,,
4234,7600,,,,,,
4235,7601,,,,,,
4236,7602,,,,,,
4237,7603,,,,,,
4238,7604,,,,,,
4239,7605,,,,,,
4240,7606,,,,,,
4241,7607,,,,,,
4242,7608,,,,,,
4243,7609,,,,,,
4244,7610,,,,,,
4245,7611,,,,,,
4246,7612,,,,,,
4247,7613,,,,,,
4248,7614,,,,,,
4249,7615,,,,,,
4250,7616,,,,,,
4251,7617,,,,,,
4252,7618,,,,,,
4253,7619,,,,,,
4254,7620,,,,,,
4255,7621,,,,,,
4256,7622,,,,,,
4257,7623,,,,,,
4258,7624,,,,,,
4259,7625,,,,,,
4260,7626,,,,,,
4261,7627,,,,,,
4262,7628,,,,,,
4263,7629,,,,,,
4264,7630,,,,,,
4265,7631,,,,,,
4266,7632,,,,,,
4267,7633,,,,,,
4268,7634,,,,,,
4269,7635,,,,,,
4270,7636,,,,,,
4271,7637,,,,,,
4272,7638,,,,,,
4273,7639,,,,,,
4274,7640,,,,,,
4275,7641,,,,,,
4276,7642,,,,,,
4277,7643,,,,,,
4278,7644,,,,,,
4279,7645,,,,,,
4280,7646,,,,,,
4281,7647,,,,,,
4282,7648,,,,,,
4283,7649,,,,,,
4284,7650,,,,,,
4285,7651,,,,,,
4286,7652,,,,,,
4287,7653,,,,,,
4288,7654,,,,,,
4289,7655,,,,,,
4290,7656,,,,,,
4291,7657,,,,,,
4292,7658,,,,,,
4293,7659,,,,,,
4294,7660,,,,,,
4295,7661,,,,,,
4296,7662,,,,,,
4297,7663,,,,,,
4298,7664,,,,,,
4299,7665,,,,,,
4300,7666,,,,,,
4301,7667,,,,,,
4302,7668,,,,,,
4303,7669,,,,,,
4304,7670,,,,,,
4305,7671,,,,,,
4306,7672,,,,,,
4307,7673,,,,,,
4308,7674,,,,,,
4309,7675,,,,,,
4310,7676,,,,,,
4311,7677,,,,,,
4312,7678,,,,,,
4313,7679,,,,,,
4314,7680,,,,,,
4315,7681,,,,,,
4316,7682,,,,,,
4317,7683,,,,,,
4318,7684,,,,,,
4319,7685,,,,,,
4320,7686,,,,,,
4321,7687,,,,,,
4322,7688,,,,,,
4323,7689,,,,,,
4324,7690,,,,,,
4325,7691,,,,,,
4326,7692,,,,,,
4327,7693,,,,,,
4328,7694,,,,,,
4329,7695,,,,,,
4330,7696,,,,,,
4331,7697,,,,,,
4332,7698,,,,,,
4333,7699,,,,,,
4334,7700,,,,,,
4335,7701,,,,,,
4336,7702,,,,,,
4337,7703,,,,,,
4338,7704,,,,,,
4339,7705,,,,,,
4340,7706,,,,,,
4341,7707,,,,,,
4342,7708,,,,,,
4343,7709,,,,,,
4344,7710,,,,,,
4345,7711,,,,,,
4346,7712,,,,,,
4347,7713,,,,,,
4348,7714,,,,,,
4349,7715,,,,,,
4350,7716,,,,,,
4351,7717,,,,,,
4352,7718,,,,,,
4353,7719,,,,,,
4354,7720,,,,,,
4355,7721,,,,,,
4356,7722,,,,,,
4357,7723,,,,,,
4358,7724,,,,,,
4359,7725,,,,,,
4360,7726,,,,,,
4361,7727,,,,,,
4362,7728,,,,,,
4363,7729,,,,,,
4364,7730,,,,,,
4365,7731,,,,,,
4366,7732,,,,,,
4367,7733,,,,,,
4368,7734,,,,,,
4369,7735,,,,,,
4370,7736,,,,,,
4371,7737,,,,,,
4372,7738,,,,,,
4373,7739,,,,,,
4374,7740,,,,,,
4375,7741,,,,,,
4376,7742,,,,,,
4377,7743,,,,,,
4378,7744,,,,,,
4379,7745,,,,,,
4380,7746,,,,,,
4381,7747,,,,,,
4382,7748,,,,,,
4383,7749,,,,,,
4384,7750,,,,,,
4385,7751,,,,,,
4386,7752,,,,,,
4387,7753,,,,,,
4388,7754,,,,,,
4389,7755,,,,,,
4390,7756,,,,,,
4391,7757,,,,,,
4392,7758,,,,,,
4393,7759,,,,,,
4394,7760,,,,,,
4395,7761,,,,,,
4396,7762,,,,,,
4397,7763,,,,,,
4398,7764,,,,,,
4399,7765,,,,,,
4400,7766,,,,,,
4401,7767,,,,,,
4402,7768,,,,,,
4403,7769,,,,,,
4404,7770,,,,,,
4405,7771,,,,,,
4406,7772,,,,,,
4407,7773,,,,,,
4408,7774,,,,,,
4409,7775,,,,,,
4410,7776,,,,,,
4411,7777,,,,,,
4412,7778,,,,,,
4413,7779,,,,,,
4414,7780,,,,,,
4415,7781,,,,,,
4416,7782,,,,,,
4417,7783,,,,,,
4418,7784,,,,,,
4419,7785,,,,,,
4420,7786,,,,,,
4421,7787,,,,,,
4422,7788,,,,,,
4423,7789,,,,,,
4424,7790,,,,,,
4425,7791,,,,,,
4426,7792,,,,,,
4427,7793,,,,,,
4428,7794,,,,,,
4429,7795,,,,,,
4430,7796,,,,,,
4431,7797,,,,,,
4432,7798,,,,,,
4433,7799,,,,,,
4434,7800,,,,,,
4435,7801,,,,,,
4436,7802,,,,,,
4437,7803,,,,,,
4438,7804,,,,,,
4439,7805,,,,,,
4440,7806,,,,,,
4441,7807,,,,,,
4442,7808,,,,,,
4443,7809,,,,,,
4444,7810,,,,,,
4445,7811,,,,,,
4446,7812,,,,,,
4447,7813,,,,,,
4448,7814,,,,,,
4449,7815,,,,,,
4450,7816,,,,,,
4451,7817,,,,,,
4452,7818,,,,,,
4453,7819,,,,,,
4454,7820,,,,,,
4455,7821,,,,,,
4456,7822,,,,,,
4457,7823,,,,,,
4458,7824,,,,,,
4459,7825,,,,,,
4460,7826,,,,,,
4461,7827,,,,,,
4462,7828,,,,,,
4463,7829,,,,,,
4464,7830,,,,,,
4465,7831,,,,,,
4466,7832,,,,,,
4467,7833,,,,,,
4468,7834,,,,,,
4469,7835,,,,,,
4470,7836,,,,,,
4471,7837,,,,,,
4472,7838,,,,,,
4473,7839,,,,,,
4474,7840,,,,,,
4475,7841,,,,,,
4476,7842,,,,,,
4477,7843,,,,,,
4478,7844,,,,,,
4479,7845,,,,,,
4480,7846,,,,,,
4481,7847,,,,,,
4482,7848,,,,,,
4483,7849,,,,,,
4484,7850,,,,,,
4485,7851,,,,,,
4486,7852,,,,,,
4487,7853,,,,,,
4488,7854,,,,,,
4489,7855,,,,,,
4490,7856,,,,,,
4491,7857,,,,,,
4492,7858,,,,,,
4493,7859,,,,,,
4494,7860,,,,,,
4495,7861,,,,,,
4496,7862,,,,,,
4497,7863,,,,,,
4498,7864,,,,,,
4499,7865,,,,,,
4500,7866,,,,,,
4501,7867,,,,,,
4502,7868,,,,,,
4503,7869,,,,,,
4504,7870,,,,,,
4505,7871,,,,,,
4506,7872,,,,,,
4507,7873,,,,,,
4508,7874,,,,,,
4509,7875,,,,,,
4510,7876,,,,,,
4511,7877,,,,,,
4512,7878,,,,,,
4513,7879,,,,,,
4514,7880,,,,,,
4515,7881,,,,,,
4516,7882,,,,,,
4517,7883,,,,,,
4518,7884,,,,,,
4519,7885,,,,,,
4520,7886,,,,,,
4521,7887,,,,,,
4522,7888,,,,,,
4523,7889,,,,,,
4524,7890,,,,,,
4525,7891,,,,,,
4526,7892,,,,,,
4527,7893,,,,,,
4528,7894,,,,,,
4529,7895,,,,,,
4530,7896,,,,,,
4531,7897,,,,,,
4532,7898,,,,,,
4533,7899,,,,,,
4534,7900,,,,,,
4535,7901,,,,,,
4536,7902,,,,,,
4537,7903,,,,,,
4538,7904,,,,,,
4539,7905,,,,,,
4540,7906,,,,,,
4541,7907,,,,,,
4542,7908,,,,,,
4543,7909,,,,,,
4544,7910,,,,,,
4545,7911,,,,,,
4546,7912,,,,,,
4547,7913,,,,,,
4548,7914,,,,,,
4549,7915,,,,,,
4550,7916,,,,,,
4551,7917,,,,,,
4552,7918,,,,,,
4553,7919,,,,,,
4554,7920,,,,,,
4555,7921,,,,,,
4556,7922,,,,,,
4557,7923,,,,,,
4558,7924,,,,,,
4559,7925,,,,,,
4560,7926,,,,,,
4561,7927,,,,,,
4562,7928,,,,,,
4563,7929,,,,,,
4564,7930,,,,,,
4565,7931,,,,,,
4566,7932,,,,,,
4567,7933,,,,,,
4568,7934,,,,,,
4569,7935,,,,,,
4570,7936,,,,,,
4571,7937,,,,,,
4572,7938,,,,,,
4573,7939,,,,,,
4574,7940,,,,,,
4575,7941,,,,,,
4576,7942,,,,,,
4577,7943,,,,,,
4578,7944,,,,,,
4579,7945,,,,,,
4580,7946,,,,,,
4581,7947,,,,,,
4582,7948,,,,,,
4583,7949,,,,,,
4584,7950,,,,,,
4585,7951,,,,,,
4586,7952,,,,,,
4587,7953,,,,,,
4588,7954,,,,,,
4589,7955,,,,,,
4590,7956,,,,,,
4591,7957,,,,,,
4592,7958,,,,,,
4593,7959,,,,,,
4594,7960,,,,,,
4595,7961,,,,,,
4596,7962,,,,,,
4597,7963,,,,,,
4598,7964,,,,,,
4599,7965,,,,,,
4600,7966,,,,,,
4601,7967,,,,,,
4602,7968,,,,,,
4603,7969,,,,,,
4604,7970,,,,,,
4605,7971,,,,,,
4606,7972,,,,,,
4607,7973,,,,,,
4608,7974,,,,,,
4609,7975,,,,,,
4610,7976,,,,,,
4611,7977,,,,,,
4612,7978,,,,,,
4613,7979,,,,,,
4614,7980,,,,,,
4615,7981,,,,,,
4616,7982,,,,,,
4617,7983,,,,,,
4618,7984,,,,,,
4619,7985,,,,,,
4620,7986,,,,,,
4621,7987,,,,,,
4622,7988,,,,,,
4623,7989,,,,,,
4624,7990,,,,,,
4625,7991,,,,,,
4626,7992,,,,,,
4627,7993,,,,,,
4628,7994,,,,,,
4629,7995,,,,,,
4630,7996,,,,,,
4631,7997,,,,,,
4632,7998,,,,,,
4633,7999,,,,,,
4634,8000,,,,,,
4635,8001,,,,,,
4636,8002,,,,,,
4637,8003,,,,,,
4638,8004,,,,,,
4639,8005,,,,,,
4640,8006,,,,,,
4641,8007,,,,,,
4642,8008,,,,,,
4643,8009,,,,,,
4644,8010,,,,,,
4645,8011,,,,,,
4646,8012,,,,,,
4647,8013,,,,,,
4648,8014,,,,,,
4649,8015,,,,,,
4650,8016,,,,,,
4651,8017,,,,,,
4652,8018,,,,,,
4653,8019,,,,,,
4654,8020,,,,,,
4655,8021,,,,,,
4656,8022,,,,,,
4657,8023,,,,,,
4658,8024,,,,,,
4659,8025,,,,,,
4660,8026,,,,,,
4661,8027,,,,,,
4662,8028,,,,,,
4663,8029,,,,,,
4664,8030,,,,,,
4665,8031,,,,,,
4666,8032,,,,,,
4667,8033,,,,,,
4668,8034,,,,,,
4669,8035,,,,,,
4670,8036,,,,,,
4671,8037,,,,,,
4672,8038,,,,,,
4673,8039,,,,,,
4674,8040,,,,,,
4675,8041,,,,,,
4676,8042,,,,,,
4677,8043,,,,,,
4678,8044,,,,,,
4679,8045,,,,,,
4680,8046,,,,,,
4681,8047,,,,,,
4682,8048,,,,,,
4683,8049,,,,,,
4684,8050,,,,,,
4685,8051,,,,,,
4686,8052,,,,,,
4687,8053,,,,,,
4688,8054,,,,,,
4689,8055,,,,,,
4690,8056,,,,,,
4691,8057,,,,,,
4692,8058,,,,,,
4693,8059,,,,,,
4694,8060,,,,,,
4695,8061,,,,,,
4696,8062,,,,,,
4697,8063,,,,,,
4698,8064,,,,,,
4699,8065,,,,,,
4700,8066,,,,,,
4701,8067,,,,,,
4702,8068,,,,,,
4703,8069,,,,,,
4704,8070,,,,,,
4705,8071,,,,,,
4706,8072,,,,,,
4707,8073,,,,,,
4708,8074,,,,,,
4709,8075,,,,,,
4710,8076,,,,,,
4711,8077,,,,,,
4712,8078,,,,,,
4713,8079,,,,,,
4714,8080,,,,,,
4715,8081,,,,,,
4716,8082,,,,,,
4717,8083,,,,,,
4718,8084,,,,,,
4719,8085,,,,,,
4720,8086,,,,,,
